Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-01-20,S001,P0005,Groceries,East,114,78,104,69.73,81.5,10,Cloudy,1,77.87,Autumn
2023-01-20,S001,P0011,Groceries,North,328,227,46,237.99,37.26,20,Rainy,0,36.21,Spring
2023-01-20,S001,P0016,Groceries,East,306,204,55,194.16,64.15,10,Rainy,0,62.99,Autumn
2023-01-20,S002,P0003,Groceries,East,101,39,115,57.05,75.34,5,Cloudy,1,72.6,Summer
2023-01-20,S002,P0006,Groceries,South,393,385,90,378.6,87.96,20,Snowy,0,86.31,Spring
2023-01-20,S002,P0010,Groceries,West,175,141,110,141.84,61.21,5,Rainy,0,65.96,Autumn
2023-01-20,S002,P0012,Groceries,South,492,427,142,433.23,11.77,10,Cloudy,1,12.67,Summer
2023-01-20,S002,P0015,Groceries,South,226,136,164,149.19,13.99,5,Snowy,0,13.53,Summer
2023-01-20,S002,P0016,Groceries,East,447,371,66,363.94,79.29,5,Sunny,0,83.3,Winter
2023-01-20,S003,P0014,Groceries,North,421,267,39,270.16,76.98,15,Cloudy,1,72.25,Autumn
2023-01-20,S003,P0019,Groceries,East,125,26,134,23.44,11.23,15,Rainy,0,7.97,Summer
2023-01-20,S003,P0020,Groceries,North,207,179,92,172.65,42.68,0,Snowy,0,43.51,Spring
2023-01-20,S004,P0002,Groceries,East,218,15,100,14.89,79.86,5,Cloudy,0,75.13,Spring
2023-01-20,S004,P0010,Groceries,North,456,111,158,130.04,71.81,20,Snowy,1,71.28,Spring
2023-01-20,S004,P0014,Groceries,North,262,154,140,149.99,99.61,20,Snowy,0,98.67,Winter
2023-01-20,S004,P0018,Groceries,East,274,128,52,137.43,94.71,20,Cloudy,1,94.06,Autumn
2023-01-20,S004,P0020,Groceries,East,460,197,171,200.13,49.19,10,Sunny,0,51.55,Spring
2023-01-20,S005,P0010,Groceries,West,129,103,55,108.79,22.65,0,Rainy,1,25.56,Winter
2023-01-20,S005,P0016,Groceries,South,474,14,57,22.19,38.28,0,Snowy,1,40.49,Summer
2023-01-20,S005,P0017,Groceries,West,324,251,163,244.07,64.53,15,Sunny,1,60.56,Winter
2023-01-20,S005,P0018,Groceries,East,404,84,134,77.91,84.96,10,Rainy,1,86.19,Summer
