Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-11-08,S001,P0004,Groceries,South,150,2,116,1.9,80.57,5,Rainy,0,85.52,Autumn
2022-11-08,S001,P0016,Groceries,North,486,201,137,205.68,97.09,0,Sunny,1,94.34,Spring
2022-11-08,S001,P0017,Groceries,South,395,334,153,352.24,52.67,10,Snowy,0,56.54,Spring
2022-11-08,S002,P0004,Groceries,West,292,257,107,263.48,63.24,10,Snowy,1,62.48,Winter
2022-11-08,S003,P0011,Groceries,East,357,96,165,86.61,83.37,10,Snowy,1,85.11,Winter
2022-11-08,S003,P0014,Groceries,South,250,186,82,181.61,88.96,15,Sunny,1,84.5,Spring
2022-11-08,S004,P0003,Groceries,East,230,225,175,224.78,95.52,5,Sunny,0,100.17,Winter
2022-11-08,S004,P0011,Groceries,West,201,65,94,73.01,52.94,0,Snowy,1,57.83,Summer
2022-11-08,S004,P0014,Groceries,South,497,231,99,232.43,87.99,0,Rainy,1,85.48,Winter
2022-11-08,S004,P0017,Groceries,East,260,134,136,137.92,20.41,15,Sunny,0,24.76,Winter
2022-11-08,S005,P0004,Groceries,South,220,23,46,24.93,83.16,15,Rainy,1,81.27,Winter
2022-11-08,S005,P0017,Groceries,East,241,6,146,15.4,44.7,15,Rainy,1,46.64,Spring
