Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-05-17,S001,P0001,Groceries,East,237,203,53,210.39,52.87,10,Sunny,0,47.92,Spring
2023-05-17,S001,P0005,Groceries,East,359,145,138,145.9,99.94,0,Snowy,1,104.91,Summer
2023-05-17,S001,P0006,Groceries,West,87,51,101,47.16,81.62,0,Cloudy,1,86.26,Winter
2023-05-17,S001,P0008,Groceries,North,207,47,194,51.31,76.23,10,Rainy,0,75.44,Winter
2023-05-17,S001,P0011,Groceries,North,408,407,23,403.73,28.47,0,Rainy,0,27.68,Spring
2023-05-17,S001,P0013,Groceries,East,400,355,83,360.93,18.85,10,Rainy,0,15.65,Autumn
2023-05-17,S001,P0016,Groceries,East,106,55,31,48.02,12.59,0,Sunny,0,9.43,Winter
2023-05-17,S001,P0019,Groceries,North,262,136,168,129.46,33.68,0,Rainy,0,35.79,Summer
2023-05-17,S002,P0001,Groceries,West,254,145,114,159.31,90.53,0,Rainy,0,90.45,Summer
2023-05-17,S002,P0007,Groceries,West,51,33,176,28.0,94.42,20,Sunny,1,97.0,Winter
2023-05-17,S002,P0012,Groceries,West,105,52,142,63.16,97.02,10,Cloudy,0,93.52,Spring
2023-05-17,S003,P0002,Groceries,East,420,315,43,312.76,35.48,20,Cloudy,1,36.78,Winter
2023-05-17,S003,P0005,Groceries,North,348,158,157,173.88,27.52,15,Rainy,1,30.19,Spring
2023-05-17,S003,P0007,Groceries,West,495,299,199,292.31,57.67,15,Rainy,0,61.07,Autumn
2023-05-17,S003,P0008,Groceries,North,163,61,74,60.86,94.32,5,Rainy,1,89.6,Winter
2023-05-17,S003,P0013,Groceries,North,243,69,46,65.83,22.36,0,Cloudy,1,24.26,Autumn
2023-05-17,S003,P0015,Groceries,South,499,106,92,116.37,78.82,0,Cloudy,1,78.66,Summer
2023-05-17,S003,P0016,Groceries,North,481,11,71,17.18,91.02,15,Rainy,0,92.81,Summer
2023-05-17,S003,P0017,Groceries,East,82,58,124,61.31,71.55,15,Snowy,0,69.07,Spring
2023-05-17,S003,P0020,Groceries,West,244,5,26,7.35,38.1,10,Rainy,0,37.93,Autumn
2023-05-17,S004,P0005,Groceries,South,311,10,176,6.35,35.27,5,Sunny,0,32.5,Summer
2023-05-17,S004,P0009,Groceries,North,398,307,26,303.63,43.4,15,Snowy,0,42.99,Summer
2023-05-17,S004,P0013,Groceries,North,409,269,156,260.85,87.94,15,Sunny,0,92.65,Summer
2023-05-17,S004,P0017,Groceries,North,452,144,109,160.58,89.66,10,Rainy,0,93.7,Autumn
2023-05-17,S004,P0019,Groceries,East,355,102,141,95.26,86.09,5,Cloudy,0,88.02,Spring
2023-05-17,S005,P0007,Groceries,East,322,309,65,315.65,66.59,20,Sunny,1,67.69,Autumn
2023-05-17,S005,P0008,Groceries,East,60,48,77,57.27,89.44,10,Snowy,0,93.02,Spring
2023-05-17,S005,P0011,Groceries,East,290,260,159,262.82,79.82,5,Cloudy,0,80.3,Autumn
2023-05-17,S005,P0013,Groceries,South,258,60,30,74.57,86.1,20,Sunny,1,85.64,Summer
2023-05-17,S005,P0014,Groceries,North,106,24,69,18.44,97.86,5,Sunny,1,101.74,Spring
2023-05-17,S005,P0018,Groceries,South,117,109,184,121.32,84.57,15,Rainy,1,85.83,Summer
2023-05-17,S005,P0020,Groceries,East,190,15,80,6.1,38.14,5,Snowy,1,36.12,Winter
