Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-12-31,S001,P0006,Groceries,South,181,146,124,136.55,37.58,15,Rainy,0,38.99,Autumn
2023-12-31,S001,P0013,Groceries,East,464,111,52,116.81,77.67,0,Cloudy,0,76.53,Autumn
2023-12-31,S001,P0014,Groceries,West,57,48,67,42.71,65.02,0,Snowy,1,67.08,Spring
2023-12-31,S001,P0015,Groceries,South,209,164,40,181.44,40.07,10,Rainy,0,39.84,Spring
2023-12-31,S001,P0019,Groceries,West,415,62,147,54.12,94.61,15,Snowy,1,92.56,Winter
2023-12-31,S002,P0001,Groceries,East,464,308,145,310.34,97.79,5,Rainy,1,95.23,Summer
2023-12-31,S002,P0003,Groceries,North,116,86,166,101.46,14.43,10,Snowy,1,12.41,Spring
2023-12-31,S002,P0005,Groceries,West,473,396,151,389.77,25.79,5,Snowy,0,25.97,Winter
2023-12-31,S002,P0007,Groceries,West,145,16,125,34.06,78.81,20,Cloudy,1,74.75,Summer
2023-12-31,S002,P0015,Groceries,North,275,44,103,41.71,85.39,0,Sunny,1,86.14,Summer
2023-12-31,S002,P0018,Groceries,North,205,101,139,103.11,66.87,15,Snowy,1,69.69,Spring
2023-12-31,S003,P0001,Groceries,North,193,24,133,17.63,33.85,0,Cloudy,1,35.34,Spring
2023-12-31,S004,P0002,Groceries,East,302,194,30,193.95,20.06,10,Sunny,1,16.88,Autumn
2023-12-31,S004,P0004,Groceries,West,230,184,46,183.08,74.25,20,Rainy,1,76.08,Summer
2023-12-31,S004,P0010,Groceries,North,184,47,26,47.03,21.72,10,Snowy,0,16.73,Autumn
2023-12-31,S004,P0012,Groceries,West,149,77,40,72.12,67.99,20,Sunny,1,71.17,Spring
2023-12-31,S004,P0013,Groceries,East,257,37,44,31.14,24.15,15,Cloudy,1,27.85,Winter
2023-12-31,S004,P0018,Groceries,West,249,213,42,229.39,90.09,10,Rainy,0,87.89,Autumn
2023-12-31,S004,P0019,Groceries,East,472,88,71,105.74,22.18,5,Sunny,0,27.02,Spring
2023-12-31,S005,P0001,Groceries,East,86,39,145,58.23,59.4,10,Rainy,0,60.97,Winter
2023-12-31,S005,P0003,Groceries,South,240,155,166,165.84,49.02,10,Snowy,1,49.3,Autumn
