Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-08-16,S001,P0004,Groceries,South,484,76,152,67.5,48.96,0,Rainy,1,45.78,Spring
2022-08-16,S001,P0009,Groceries,East,235,15,118,23.3,80.02,5,Sunny,0,77.17,Winter
2022-08-16,S002,P0004,Groceries,West,286,3,39,-3.75,83.47,10,Rainy,0,79.64,Summer
2022-08-16,S002,P0009,Groceries,East,165,115,79,117.74,80.81,5,Sunny,0,77.13,Summer
2022-08-16,S002,P0015,Groceries,East,232,67,70,77.17,89.6,0,Snowy,0,89.91,Summer
2022-08-16,S003,P0003,Groceries,South,293,247,67,254.51,79.32,5,Sunny,0,79.1,Summer
2022-08-16,S003,P0011,Groceries,North,252,164,172,178.98,73.18,15,Cloudy,0,74.51,Autumn
2022-08-16,S003,P0012,Groceries,North,349,214,86,233.23,17.91,10,Rainy,1,20.56,Winter
2022-08-16,S003,P0014,Groceries,North,289,168,147,182.43,26.01,0,Snowy,0,29.39,Spring
2022-08-16,S003,P0017,Groceries,East,125,36,76,55.26,14.53,0,Cloudy,1,17.63,Spring
2022-08-16,S003,P0018,Groceries,East,138,41,188,55.64,56.56,5,Cloudy,0,56.09,Winter
2022-08-16,S003,P0020,Groceries,West,308,4,61,13.41,79.06,15,Cloudy,0,75.75,Autumn
2022-08-16,S004,P0004,Groceries,South,216,208,34,214.22,52.89,20,Cloudy,0,57.27,Summer
2022-08-16,S004,P0011,Groceries,South,363,48,63,62.78,47.69,0,Snowy,1,44.52,Summer
2022-08-16,S004,P0012,Groceries,West,421,265,97,268.05,67.63,10,Cloudy,1,64.89,Winter
2022-08-16,S005,P0003,Groceries,West,201,132,131,122.63,51.86,10,Cloudy,1,53.61,Summer
2022-08-16,S005,P0006,Groceries,West,491,306,80,306.91,32.88,15,Sunny,1,37.88,Summer
2022-08-16,S005,P0012,Groceries,West,209,37,173,52.91,96.62,0,Sunny,0,95.95,Summer
2022-08-16,S005,P0014,Groceries,South,188,39,170,35.84,73.94,10,Cloudy,0,76.32,Autumn
2022-08-16,S005,P0015,Groceries,East,190,125,58,121.47,81.17,10,Rainy,1,85.7,Spring
2022-08-16,S005,P0020,Groceries,West,358,165,38,175.03,49.27,15,Cloudy,0,52.76,Winter
