Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-05-12,S001,P0007,Groceries,North,261,116,79,112.83,99.76,0,Rainy,1,103.36,Autumn
2023-05-12,S001,P0019,Groceries,South,259,197,54,210.4,29.65,15,Snowy,0,29.36,Autumn
2023-05-12,S002,P0001,Groceries,South,253,238,26,245.96,79.11,0,Snowy,1,83.18,Summer
2023-05-12,S002,P0003,Groceries,West,345,148,50,141.96,86.28,0,Rainy,0,87.66,Autumn
2023-05-12,S002,P0012,Groceries,North,266,8,30,-0.5,91.1,0,Snowy,0,91.78,Spring
2023-05-12,S002,P0013,Groceries,South,188,173,192,190.67,90.73,20,Snowy,0,89.85,Winter
2023-05-12,S002,P0014,Groceries,West,277,88,193,91.55,83.01,0,Rainy,0,82.01,Autumn
2023-05-12,S003,P0001,Groceries,West,364,23,99,21.33,44.83,10,Rainy,1,40.02,Autumn
2023-05-12,S003,P0003,Groceries,East,178,118,30,121.61,73.05,20,Snowy,1,69.63,Autumn
2023-05-12,S003,P0012,Groceries,South,245,126,49,126.97,11.6,15,Rainy,1,7.32,Winter
2023-05-12,S004,P0001,Groceries,West,131,66,48,66.92,55.8,0,Sunny,1,53.17,Summer
2023-05-12,S004,P0004,Groceries,South,277,22,50,13.69,10.18,10,Sunny,0,9.57,Spring
2023-05-12,S004,P0005,Groceries,West,461,299,100,313.18,26.57,15,Sunny,0,24.74,Winter
2023-05-12,S004,P0008,Groceries,West,70,1,111,-8.24,91.28,15,Rainy,0,94.29,Autumn
2023-05-12,S004,P0014,Groceries,South,224,204,46,195.75,39.53,15,Rainy,0,42.75,Summer
2023-05-12,S004,P0016,Groceries,East,88,38,94,33.66,40.47,0,Rainy,0,42.32,Spring
2023-05-12,S004,P0020,Groceries,East,308,158,21,173.17,98.02,0,Cloudy,1,96.29,Spring
2023-05-12,S005,P0003,Groceries,East,210,0,124,5.42,66.33,10,Sunny,0,66.03,Summer
2023-05-12,S005,P0016,Groceries,South,418,272,198,271.73,65.36,15,Sunny,0,70.02,Winter
