Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-01-25,S001,P0001,Groceries,South,331,3,163,-5.87,75.11,0,Cloudy,0,77.2,Autumn
2023-01-25,S001,P0002,Groceries,South,413,36,105,48.44,15.31,20,Cloudy,0,18.05,Winter
2023-01-25,S001,P0008,Groceries,South,162,10,168,1.63,23.16,0,Sunny,1,24.2,Spring
2023-01-25,S001,P0012,Groceries,East,78,74,163,73.22,99.84,15,Cloudy,0,98.76,Autumn
2023-01-25,S001,P0014,Groceries,North,113,99,149,108.08,66.04,15,Cloudy,1,66.49,Summer
2023-01-25,S001,P0017,Groceries,North,231,94,81,91.61,17.04,0,Sunny,0,19.24,Summer
2023-01-25,S002,P0003,Groceries,West,189,161,109,177.17,65.03,10,Cloudy,1,61.48,Winter
2023-01-25,S002,P0004,Groceries,West,419,86,39,83.81,28.2,20,Snowy,1,24.97,Winter
2023-01-25,S002,P0011,Groceries,West,289,127,55,128.17,75.86,0,Sunny,1,76.13,Spring
2023-01-25,S002,P0014,Groceries,North,426,225,198,220.32,17.64,0,Cloudy,1,13.87,Spring
2023-01-25,S002,P0017,Groceries,West,340,123,136,141.1,46.0,10,Cloudy,0,44.17,Spring
2023-01-25,S003,P0007,Groceries,West,71,43,29,34.4,46.68,0,Cloudy,1,47.73,Summer
2023-01-25,S003,P0008,Groceries,North,362,349,121,351.07,44.36,10,Snowy,1,40.8,Winter
2023-01-25,S003,P0012,Groceries,West,290,12,200,3.97,37.4,15,Cloudy,0,32.91,Summer
2023-01-25,S003,P0017,Groceries,West,113,113,134,115.1,75.21,20,Sunny,0,78.73,Spring
2023-01-25,S004,P0006,Groceries,North,246,158,113,175.95,66.28,5,Cloudy,0,66.73,Spring
2023-01-25,S004,P0008,Groceries,North,450,15,51,34.86,25.27,15,Rainy,0,20.27,Summer
2023-01-25,S005,P0001,Groceries,South,324,105,72,122.9,46.45,15,Rainy,1,45.4,Spring
2023-01-25,S005,P0003,Groceries,East,183,176,107,186.06,80.37,20,Cloudy,0,79.45,Autumn
2023-01-25,S005,P0005,Groceries,North,438,98,51,106.36,56.96,20,Cloudy,0,61.27,Winter
2023-01-25,S005,P0008,Groceries,North,154,45,98,60.13,88.11,10,Cloudy,0,91.12,Spring
2023-01-25,S005,P0013,Groceries,East,438,298,156,294.33,14.65,20,Sunny,0,17.11,Spring
2023-01-25,S005,P0015,Groceries,West,199,194,163,208.56,19.2,0,Snowy,0,18.44,Spring
2023-01-25,S005,P0018,Groceries,West,389,103,78,106.31,49.72,10,Rainy,1,50.23,Summer
2023-01-25,S005,P0020,Groceries,East,368,170,146,185.0,76.92,20,Rainy,1,76.88,Winter
