Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-10-28,S001,P0013,Groceries,North,155,57,156,61.74,26.8,15,Rainy,0,29.38,Autumn
2023-10-28,S002,P0003,Groceries,South,325,1,142,3.34,25.6,5,Sunny,1,27.93,Winter
2023-10-28,S002,P0005,Groceries,South,475,313,156,310.37,82.09,20,Snowy,1,78.43,Autumn
2023-10-28,S003,P0001,Groceries,South,111,2,192,-4.45,66.14,5,Rainy,1,64.02,Autumn
2023-10-28,S003,P0005,Groceries,East,317,7,66,6.9,35.87,5,Rainy,0,34.09,Spring
2023-10-28,S003,P0006,Groceries,East,291,270,23,284.12,49.06,5,Cloudy,0,51.37,Winter
2023-10-28,S003,P0014,Groceries,East,74,30,183,48.47,34.93,5,Snowy,1,31.47,Summer
2023-10-28,S003,P0017,Groceries,West,190,145,143,141.35,26.29,15,Snowy,0,22.37,Autumn
2023-10-28,S004,P0008,Groceries,South,59,14,34,12.54,12.71,15,Cloudy,1,9.63,Autumn
2023-10-28,S004,P0013,Groceries,West,224,181,72,189.44,72.02,20,Rainy,1,68.62,Autumn
2023-10-28,S004,P0015,Groceries,West,471,75,72,76.62,33.09,5,Snowy,1,36.38,Winter
2023-10-28,S005,P0003,Groceries,North,347,7,31,-1.67,74.15,20,Sunny,1,76.48,Spring
2023-10-28,S005,P0016,Groceries,South,488,22,43,16.04,77.1,20,Cloudy,0,78.54,Spring
