Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-01-04,S001,P0002,Groceries,South,275,126,200,130.61,36.98,15,Sunny,1,41.11,Winter
2023-01-04,S001,P0008,Groceries,West,342,137,170,138.09,72.05,0,Cloudy,1,69.59,Spring
2023-01-04,S001,P0012,Groceries,West,286,114,126,128.55,73.81,15,Rainy,1,78.75,Summer
2023-01-04,S001,P0014,Groceries,South,422,390,131,401.73,76.13,10,Sunny,0,80.57,Winter
2023-01-04,S001,P0019,Groceries,South,56,2,65,1.73,59.57,20,Cloudy,1,63.16,Autumn
2023-01-04,S002,P0014,Groceries,South,439,269,59,279.77,18.87,20,Sunny,0,23.47,Autumn
2023-01-04,S002,P0016,Groceries,North,384,3,106,4.5,16.71,5,Rainy,0,14.02,Winter
2023-01-04,S003,P0006,Groceries,East,64,56,130,62.13,52.21,10,Cloudy,0,54.85,Autumn
2023-01-04,S003,P0009,Groceries,North,310,131,65,130.7,10.26,20,Rainy,1,7.65,Summer
2023-01-04,S003,P0017,Groceries,East,245,34,174,49.74,76.25,15,Sunny,0,80.97,Spring
2023-01-04,S003,P0020,Groceries,East,485,467,184,458.19,88.71,5,Snowy,1,87.62,Summer
2023-01-04,S004,P0001,Groceries,South,319,15,132,16.76,20.13,5,Cloudy,0,23.35,Autumn
2023-01-04,S004,P0009,Groceries,East,423,261,47,253.26,88.98,0,Rainy,1,89.42,Winter
2023-01-04,S004,P0011,Groceries,West,466,111,148,102.04,44.22,15,Cloudy,1,39.42,Winter
2023-01-04,S004,P0015,Groceries,South,136,39,155,41.31,17.36,0,Rainy,0,12.57,Autumn
2023-01-04,S004,P0018,Groceries,South,201,169,160,171.77,96.68,0,Rainy,1,97.74,Autumn
2023-01-04,S005,P0003,Groceries,West,63,42,131,39.06,12.65,10,Snowy,0,13.95,Winter
2023-01-04,S005,P0013,Groceries,South,172,132,89,134.59,45.62,0,Rainy,1,50.22,Autumn
2023-01-04,S005,P0018,Groceries,West,53,26,196,22.58,60.14,10,Sunny,0,63.3,Summer
