Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-03-16,S001,P0001,Groceries,East,57,53,185,58.35,83.0,20,Snowy,0,79.14,Winter
2023-03-16,S001,P0011,Groceries,South,483,71,163,69.71,80.62,10,Sunny,1,83.49,Winter
2023-03-16,S002,P0001,Groceries,West,244,244,57,255.23,52.22,10,Cloudy,0,48.24,Winter
2023-03-16,S002,P0002,Groceries,North,434,46,181,43.42,51.12,0,Rainy,0,49.13,Spring
2023-03-16,S002,P0011,Groceries,West,419,68,161,69.76,73.33,5,Cloudy,1,68.63,Winter
2023-03-16,S002,P0014,Groceries,North,318,283,96,282.6,29.46,10,Sunny,1,25.55,Winter
2023-03-16,S002,P0016,Groceries,North,205,103,126,93.02,59.31,20,Sunny,0,56.65,Summer
2023-03-16,S002,P0017,Groceries,West,223,106,106,108.8,70.05,0,Cloudy,1,70.03,Summer
2023-03-16,S003,P0006,Groceries,South,160,5,110,3.85,25.85,15,Cloudy,1,23.17,Spring
2023-03-16,S004,P0002,Groceries,North,174,147,55,163.26,64.38,5,Rainy,0,67.53,Spring
2023-03-16,S004,P0006,Groceries,North,464,411,156,417.25,53.44,5,Snowy,1,53.56,Autumn
2023-03-16,S004,P0010,Groceries,East,378,293,114,293.36,86.64,15,Rainy,1,83.45,Spring
2023-03-16,S004,P0019,Groceries,North,365,131,156,127.67,42.07,5,Sunny,1,43.24,Autumn
2023-03-16,S005,P0009,Groceries,West,410,150,105,158.46,25.5,5,Cloudy,0,24.63,Summer
