Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-04-22,S001,P0004,Groceries,East,59,27,67,39.77,54.36,20,Sunny,1,53.29,Autumn
2023-04-22,S001,P0007,Groceries,East,183,30,104,48.79,24.16,20,Sunny,0,28.58,Spring
2023-04-22,S001,P0010,Groceries,North,159,4,196,20.9,64.07,0,Sunny,1,61.18,Autumn
2023-04-22,S001,P0015,Groceries,West,380,234,34,252.75,33.58,20,Cloudy,1,30.06,Winter
2023-04-22,S002,P0003,Groceries,West,487,225,24,220.79,79.29,20,Rainy,0,83.18,Summer
2023-04-22,S002,P0010,Groceries,North,396,225,70,219.25,88.84,15,Rainy,1,88.27,Autumn
2023-04-22,S002,P0012,Groceries,West,155,42,118,42.19,23.27,20,Sunny,0,18.75,Spring
2023-04-22,S002,P0016,Groceries,East,204,108,146,119.23,85.36,5,Sunny,1,85.67,Spring
2023-04-22,S002,P0017,Groceries,West,73,57,98,48.33,77.98,20,Sunny,1,78.53,Winter
2023-04-22,S003,P0001,Groceries,West,419,71,105,89.34,98.39,10,Cloudy,0,96.71,Winter
2023-04-22,S003,P0002,Groceries,South,220,26,140,19.29,43.16,10,Snowy,0,40.98,Summer
2023-04-22,S003,P0004,Groceries,East,367,310,58,300.36,62.72,0,Cloudy,1,61.36,Autumn
2023-04-22,S003,P0007,Groceries,North,336,66,130,59.8,50.67,15,Cloudy,1,49.22,Spring
2023-04-22,S003,P0008,Groceries,West,90,45,34,47.38,68.36,20,Snowy,0,65.77,Winter
2023-04-22,S003,P0013,Groceries,South,310,104,157,113.97,35.98,15,Sunny,0,33.58,Winter
2023-04-22,S003,P0014,Groceries,North,160,1,172,-4.02,56.82,20,Snowy,0,56.95,Spring
2023-04-22,S003,P0018,Groceries,South,485,366,99,359.02,52.22,10,Snowy,1,54.45,Spring
2023-04-22,S004,P0004,Groceries,East,50,18,22,24.49,57.37,15,Rainy,1,60.17,Spring
2023-04-22,S004,P0013,Groceries,North,226,133,156,131.58,99.49,0,Snowy,0,95.97,Autumn
2023-04-22,S004,P0017,Groceries,East,65,41,64,35.68,92.05,0,Snowy,1,87.8,Winter
2023-04-22,S004,P0018,Groceries,North,64,49,102,60.06,34.16,15,Rainy,1,36.59,Summer
2023-04-22,S005,P0001,Groceries,South,356,66,108,58.33,97.05,10,Rainy,1,96.42,Autumn
2023-04-22,S005,P0003,Groceries,West,392,349,72,365.65,41.43,10,Snowy,1,40.4,Autumn
2023-04-22,S005,P0006,Groceries,North,66,44,73,48.72,12.31,5,Rainy,1,8.71,Autumn
2023-04-22,S005,P0010,Groceries,South,322,42,109,53.66,46.33,15,Rainy,1,42.82,Spring
2023-04-22,S005,P0013,Groceries,North,422,16,115,28.1,47.81,0,Rainy,0,46.33,Winter
2023-04-22,S005,P0014,Groceries,West,337,2,105,21.8,16.49,0,Cloudy,1,21.27,Autumn
2023-04-22,S005,P0020,Groceries,South,273,258,102,253.15,25.67,5,Snowy,0,28.77,Autumn
