Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-08-27,S001,P0001,Groceries,North,341,225,105,225.93,80.7,5,Sunny,1,82.68,Winter
2022-08-27,S001,P0007,Groceries,West,491,339,111,339.02,96.6,5,Cloudy,0,98.59,Spring
2022-08-27,S001,P0017,Groceries,South,382,108,64,121.03,51.46,20,Snowy,0,49.99,Summer
2022-08-27,S002,P0002,Groceries,West,111,11,121,11.97,88.71,5,Sunny,0,93.26,Autumn
2022-08-27,S002,P0007,Groceries,North,161,11,22,21.58,22.91,15,Snowy,1,25.48,Winter
2022-08-27,S002,P0010,Groceries,South,240,15,86,13.2,71.32,10,Rainy,1,67.1,Autumn
2022-08-27,S002,P0012,Groceries,East,160,140,172,141.8,93.62,10,Cloudy,0,90.76,Autumn
2022-08-27,S002,P0014,Groceries,East,426,10,187,8.4,36.55,15,Cloudy,0,32.03,Autumn
2022-08-27,S002,P0015,Groceries,West,330,64,66,78.57,10.49,10,Cloudy,1,14.88,Winter
2022-08-27,S002,P0016,Groceries,West,149,55,66,60.67,24.24,0,Cloudy,1,29.01,Summer
2022-08-27,S002,P0020,Groceries,East,464,223,118,232.12,48.18,15,Sunny,1,48.6,Autumn
2022-08-27,S003,P0004,Groceries,South,207,158,25,165.88,69.37,10,Rainy,0,64.94,Summer
2022-08-27,S003,P0005,Groceries,East,102,70,72,72.05,74.54,5,Rainy,0,70.13,Autumn
2022-08-27,S003,P0007,Groceries,East,386,298,42,290.69,89.15,0,Snowy,1,90.1,Autumn
2022-08-27,S003,P0010,Groceries,South,375,329,169,333.82,32.36,20,Sunny,1,31.87,Spring
2022-08-27,S003,P0011,Groceries,South,71,54,22,47.17,29.24,20,Snowy,1,33.95,Spring
2022-08-27,S003,P0013,Groceries,East,116,114,156,122.67,50.91,0,Sunny,0,50.24,Winter
2022-08-27,S003,P0016,Groceries,West,494,367,175,364.58,44.81,5,Rainy,1,40.72,Spring
2022-08-27,S004,P0001,Groceries,North,448,436,86,444.67,92.18,0,Rainy,1,93.17,Autumn
2022-08-27,S004,P0007,Groceries,South,482,393,113,406.86,10.68,10,Rainy,0,11.8,Winter
2022-08-27,S004,P0009,Groceries,South,56,4,24,15.29,95.92,15,Sunny,1,96.2,Spring
2022-08-27,S004,P0013,Groceries,West,106,29,52,19.4,70.49,15,Cloudy,1,72.19,Summer
2022-08-27,S005,P0005,Groceries,East,163,151,167,149.44,73.0,0,Snowy,0,77.11,Winter
2022-08-27,S005,P0009,Groceries,North,141,37,51,48.17,52.36,20,Sunny,0,47.42,Spring
2022-08-27,S005,P0012,Groceries,South,461,230,96,231.27,88.84,20,Cloudy,0,92.15,Autumn
2022-08-27,S005,P0014,Groceries,West,386,361,38,351.38,85.06,20,Cloudy,0,88.95,Autumn
2022-08-27,S005,P0016,Groceries,West,454,27,191,24.13,13.18,0,Snowy,0,15.14,Spring
