Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-05-07,S001,P0002,Groceries,West,126,118,125,128.72,51.52,15,Rainy,1,47.3,Winter
2022-05-07,S001,P0008,Groceries,North,298,86,38,80.25,97.93,15,Rainy,0,96.48,Summer
2022-05-07,S001,P0010,Groceries,East,289,155,31,153.27,30.26,15,Rainy,1,34.75,Autumn
2022-05-07,S001,P0013,Groceries,West,69,56,62,63.33,49.04,15,Snowy,1,48.84,Winter
2022-05-07,S001,P0014,Groceries,South,369,60,68,52.78,21.42,0,Sunny,0,21.8,Autumn
2022-05-07,S001,P0016,Groceries,South,401,287,64,295.59,77.13,5,Snowy,0,80.81,Spring
2022-05-07,S001,P0019,Groceries,East,413,200,43,219.88,32.56,20,Rainy,0,29.64,Winter
2022-05-07,S001,P0020,Groceries,South,110,36,172,42.57,12.28,0,Rainy,0,13.84,Summer
2022-05-07,S002,P0003,Groceries,North,196,2,34,-2.35,31.03,10,Sunny,0,32.56,Autumn
2022-05-07,S002,P0011,Groceries,South,380,267,115,261.69,75.92,0,Cloudy,1,71.62,Winter
2022-05-07,S002,P0014,Groceries,South,293,47,157,54.09,29.24,20,Cloudy,0,28.0,Autumn
2022-05-07,S003,P0003,Groceries,South,453,405,137,398.96,40.19,15,Rainy,0,36.75,Winter
2022-05-07,S003,P0007,Groceries,North,90,55,69,56.49,76.43,0,Sunny,0,73.45,Spring
2022-05-07,S003,P0009,Groceries,North,267,222,117,220.1,41.77,15,Sunny,1,39.26,Autumn
2022-05-07,S003,P0010,Groceries,West,212,201,172,210.47,48.67,0,Cloudy,0,45.66,Summer
2022-05-07,S003,P0015,Groceries,South,184,176,176,175.69,70.14,20,Rainy,1,72.7,Summer
2022-05-07,S003,P0016,Groceries,South,211,77,111,67.78,37.59,0,Sunny,0,39.57,Autumn
2022-05-07,S004,P0008,Groceries,East,141,106,178,110.73,94.5,10,Snowy,0,97.56,Spring
2022-05-07,S004,P0009,Groceries,East,251,248,149,262.07,18.53,20,Sunny,1,22.93,Winter
2022-05-07,S004,P0016,Groceries,West,192,2,85,3.39,62.07,20,Snowy,0,67.04,Spring
2022-05-07,S005,P0009,Groceries,West,323,267,199,274.06,21.36,15,Snowy,1,17.18,Autumn
2022-05-07,S005,P0015,Groceries,East,344,317,149,321.36,81.02,20,Rainy,1,80.54,Summer
