Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-12-19,S001,P0005,Groceries,North,487,34,20,35.34,40.2,5,Sunny,1,44.15,Spring
2022-12-19,S001,P0006,Groceries,East,380,72,176,72.04,98.84,0,Cloudy,0,94.08,Spring
2022-12-19,S001,P0008,Groceries,East,340,296,160,311.29,58.82,10,Cloudy,0,63.43,Spring
2022-12-19,S001,P0013,Groceries,West,486,334,96,346.46,64.43,5,Cloudy,1,60.01,Winter
2022-12-19,S001,P0015,Groceries,West,189,49,56,51.0,87.22,0,Snowy,0,86.07,Summer
2022-12-19,S001,P0017,Groceries,South,278,4,25,-0.54,68.77,0,Sunny,0,70.46,Summer
2022-12-19,S001,P0020,Groceries,South,467,385,94,379.31,74.7,15,Sunny,0,76.65,Summer
2022-12-19,S002,P0001,Groceries,North,295,56,96,57.74,92.88,0,Sunny,0,93.65,Spring
2022-12-19,S002,P0006,Groceries,North,319,280,188,281.97,46.62,0,Sunny,1,51.19,Autumn
2022-12-19,S002,P0009,Groceries,East,295,280,95,282.32,42.77,10,Snowy,0,46.87,Spring
2022-12-19,S002,P0010,Groceries,West,175,89,91,94.8,50.9,10,Cloudy,0,46.76,Summer
2022-12-19,S002,P0011,Groceries,East,87,44,58,35.02,39.96,5,Sunny,0,41.24,Autumn
2022-12-19,S002,P0017,Groceries,South,358,39,77,40.23,12.98,10,Rainy,0,11.65,Summer
2022-12-19,S003,P0006,Groceries,North,405,183,35,176.19,82.41,5,Cloudy,1,86.81,Autumn
2022-12-19,S003,P0007,Groceries,East,171,30,37,39.36,68.14,0,Snowy,1,67.9,Autumn
2022-12-19,S003,P0009,Groceries,South,273,66,200,62.1,90.1,0,Snowy,1,94.04,Spring
2022-12-19,S003,P0015,Groceries,South,59,35,93,38.77,67.68,0,Snowy,1,67.75,Autumn
2022-12-19,S004,P0001,Groceries,South,184,25,107,26.67,77.81,5,Cloudy,0,78.59,Spring
2022-12-19,S004,P0002,Groceries,West,398,116,167,108.75,43.73,10,Snowy,1,42.24,Summer
2022-12-19,S004,P0010,Groceries,East,460,1,190,4.9,65.26,10,Cloudy,0,62.87,Summer
2022-12-19,S005,P0001,Groceries,North,225,195,24,212.25,10.82,15,Sunny,0,11.66,Summer
2022-12-19,S005,P0002,Groceries,North,257,54,98,56.31,94.05,0,Rainy,1,95.0,Autumn
2022-12-19,S005,P0003,Groceries,East,382,41,23,37.81,47.88,5,Snowy,1,47.69,Autumn
2022-12-19,S005,P0004,Groceries,West,92,41,105,37.19,55.9,20,Cloudy,1,52.62,Summer
2022-12-19,S005,P0005,Groceries,West,365,318,70,329.99,19.98,10,Sunny,0,24.35,Winter
2022-12-19,S005,P0016,Groceries,South,107,107,186,107.47,50.45,5,Snowy,0,45.65,Spring
2022-12-19,S005,P0019,Groceries,East,180,136,51,134.63,36.57,15,Rainy,1,33.87,Winter
2022-12-19,S005,P0020,Groceries,South,491,286,175,281.26,90.44,10,Snowy,0,91.21,Summer
