Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-10-17,S001,P0001,Groceries,South,168,100,198,116.88,87.02,5,Rainy,0,89.29,Spring
2023-10-17,S001,P0003,Groceries,North,167,4,130,9.55,31.73,5,Sunny,0,36.71,Winter
2023-10-17,S001,P0005,Groceries,North,215,200,102,212.19,99.93,5,Snowy,1,97.38,Summer
2023-10-17,S001,P0008,Groceries,West,294,238,38,241.94,57.55,0,Cloudy,0,54.3,Autumn
2023-10-17,S001,P0010,Groceries,North,278,222,62,240.91,54.94,15,Rainy,1,54.15,Summer
2023-10-17,S001,P0014,Groceries,West,467,415,176,429.74,57.7,0,Sunny,1,55.03,Autumn
2023-10-17,S001,P0016,Groceries,South,345,231,71,224.01,53.65,5,Cloudy,0,52.87,Winter
2023-10-17,S001,P0018,Groceries,South,212,33,35,23.3,49.05,0,Snowy,1,46.34,Spring
2023-10-17,S001,P0019,Groceries,North,152,44,24,39.84,12.43,5,Cloudy,1,9.28,Autumn
2023-10-17,S002,P0011,Groceries,West,385,301,38,291.7,21.96,20,Snowy,0,20.13,Spring
2023-10-17,S002,P0013,Groceries,East,424,202,135,217.33,99.03,5,Cloudy,1,103.97,Spring
2023-10-17,S002,P0019,Groceries,North,289,19,111,36.45,26.02,5,Rainy,0,29.56,Winter
2023-10-17,S003,P0004,Groceries,East,350,200,20,204.84,46.63,0,Rainy,1,43.59,Winter
2023-10-17,S003,P0006,Groceries,East,491,453,121,465.56,74.77,10,Sunny,1,79.69,Autumn
2023-10-17,S003,P0009,Groceries,South,442,262,26,252.06,27.19,10,Snowy,1,26.87,Autumn
2023-10-17,S003,P0016,Groceries,North,222,125,142,131.85,61.69,20,Cloudy,0,61.95,Summer
2023-10-17,S003,P0017,Groceries,South,485,346,34,347.29,19.69,0,Rainy,0,21.96,Summer
2023-10-17,S004,P0001,Groceries,West,336,140,90,140.62,21.12,10,Cloudy,1,21.23,Summer
2023-10-17,S004,P0004,Groceries,East,117,19,100,28.47,89.78,10,Sunny,0,86.27,Autumn
2023-10-17,S004,P0006,Groceries,South,110,23,113,17.33,29.24,10,Sunny,0,30.82,Spring
2023-10-17,S004,P0014,Groceries,West,147,52,152,51.85,44.98,15,Snowy,0,47.47,Summer
2023-10-17,S004,P0015,Groceries,East,276,228,198,244.99,63.8,0,Cloudy,1,61.82,Spring
2023-10-17,S004,P0018,Groceries,East,211,71,69,90.89,79.65,15,Cloudy,1,76.1,Summer
2023-10-17,S005,P0001,Groceries,South,242,60,37,74.34,95.8,20,Snowy,1,94.97,Autumn
2023-10-17,S005,P0003,Groceries,East,133,42,109,54.54,96.28,10,Rainy,1,101.15,Autumn
2023-10-17,S005,P0006,Groceries,West,433,41,35,44.72,74.15,15,Sunny,0,71.98,Spring
2023-10-17,S005,P0010,Groceries,West,381,29,39,20.27,28.89,0,Rainy,1,27.86,Winter
2023-10-17,S005,P0015,Groceries,North,238,52,194,63.85,24.08,15,Cloudy,0,19.9,Spring
2023-10-17,S005,P0016,Groceries,North,449,332,26,322.15,24.09,0,Sunny,0,22.22,Winter
