Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-07-09,S001,P0007,Groceries,North,109,52,110,46.89,26.41,10,Rainy,1,24.75,Summer
2023-07-09,S001,P0011,Groceries,South,498,62,195,69.45,32.22,20,Cloudy,0,32.05,Spring
2023-07-09,S001,P0013,Groceries,South,485,464,102,468.52,59.78,20,Rainy,0,57.08,Summer
2023-07-09,S001,P0014,Groceries,North,331,255,96,271.64,95.02,10,Snowy,0,97.01,Spring
2023-07-09,S001,P0015,Groceries,East,373,247,119,239.91,50.29,0,Rainy,0,49.12,Autumn
2023-07-09,S002,P0001,Groceries,South,311,101,95,111.31,81.67,15,Rainy,1,82.67,Summer
2023-07-09,S002,P0010,Groceries,North,178,167,132,169.98,11.91,20,Rainy,1,10.2,Autumn
2023-07-09,S003,P0011,Groceries,East,201,131,145,137.55,17.44,20,Snowy,1,20.97,Autumn
2023-07-09,S003,P0013,Groceries,West,255,249,170,252.45,20.11,5,Rainy,1,22.81,Summer
2023-07-09,S005,P0002,Groceries,North,108,100,109,103.76,23.23,0,Snowy,1,26.16,Winter
2023-07-09,S005,P0005,Groceries,East,206,188,152,201.45,25.97,15,Cloudy,1,30.4,Winter
2023-07-09,S005,P0006,Groceries,South,423,224,102,243.79,50.49,0,Cloudy,0,51.73,Winter
2023-07-09,S005,P0011,Groceries,West,121,107,168,113.21,70.42,15,Rainy,1,66.8,Summer
2023-07-09,S005,P0017,Groceries,East,250,173,146,178.29,22.42,0,Cloudy,0,20.12,Spring
2023-07-09,S005,P0018,Groceries,East,480,422,37,414.0,33.34,0,Sunny,1,32.14,Summer
