Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-12-20,S001,P0002,Groceries,West,325,212,144,224.49,68.04,20,Cloudy,1,64.77,Autumn
2022-12-20,S001,P0004,Groceries,West,465,335,161,337.58,41.31,10,Snowy,0,44.99,Summer
2022-12-20,S001,P0009,Groceries,West,438,99,48,114.37,76.53,20,Rainy,1,80.63,Autumn
2022-12-20,S001,P0018,Groceries,North,115,25,70,41.4,96.19,20,Cloudy,1,93.42,Autumn
2022-12-20,S002,P0020,Groceries,East,234,17,44,18.7,71.58,15,Sunny,0,75.67,Winter
2022-12-20,S003,P0012,Groceries,North,462,117,59,129.24,80.44,20,Snowy,0,85.41,Autumn
2022-12-20,S003,P0013,Groceries,West,85,13,103,8.7,71.53,0,Cloudy,0,68.4,Winter
2022-12-20,S003,P0015,Groceries,East,233,21,162,35.11,25.75,15,Cloudy,1,28.94,Winter
2022-12-20,S003,P0016,Groceries,North,394,106,150,121.97,74.19,0,Sunny,1,77.51,Autumn
2022-12-20,S004,P0007,Groceries,South,319,179,176,182.8,46.84,10,Rainy,0,45.08,Spring
2022-12-20,S004,P0008,Groceries,West,56,14,20,6.0,72.28,10,Snowy,1,75.85,Autumn
2022-12-20,S004,P0009,Groceries,East,229,55,118,63.25,92.73,0,Snowy,0,95.38,Summer
2022-12-20,S004,P0012,Groceries,North,485,409,109,410.16,24.5,5,Snowy,1,23.29,Autumn
2022-12-20,S004,P0013,Groceries,South,185,59,136,74.85,29.92,0,Snowy,1,34.84,Autumn
2022-12-20,S004,P0020,Groceries,North,398,7,195,0.24,61.46,10,Rainy,0,63.51,Summer
2022-12-20,S005,P0007,Groceries,North,164,114,113,119.76,51.26,5,Rainy,0,47.55,Winter
2022-12-20,S005,P0014,Groceries,South,185,165,86,184.06,76.71,5,Cloudy,0,71.85,Autumn
2022-12-20,S005,P0016,Groceries,South,224,44,169,42.57,22.95,20,Cloudy,0,26.96,Spring
