Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-07-28,S001,P0001,Groceries,South,314,312,83,308.96,74.05,15,Cloudy,1,74.41,Spring
2022-07-28,S001,P0002,Groceries,West,263,20,181,27.79,34.33,0,Sunny,0,33.56,Winter
2022-07-28,S001,P0016,Groceries,South,120,42,145,44.64,31.76,15,Snowy,1,28.97,Spring
2022-07-28,S002,P0002,Groceries,East,463,435,159,441.06,43.44,10,Rainy,1,42.14,Summer
2022-07-28,S002,P0004,Groceries,North,346,153,30,163.96,78.12,0,Sunny,1,78.48,Winter
2022-07-28,S002,P0005,Groceries,South,141,106,78,106.71,75.62,0,Sunny,1,80.46,Summer
2022-07-28,S002,P0006,Groceries,North,392,259,180,270.95,20.74,15,Sunny,1,16.46,Winter
2022-07-28,S002,P0007,Groceries,East,178,4,167,13.91,70.58,20,Sunny,0,75.07,Spring
2022-07-28,S002,P0011,Groceries,North,314,291,98,285.04,87.39,0,Rainy,0,83.24,Spring
2022-07-28,S002,P0014,Groceries,East,249,197,191,206.74,96.75,15,Rainy,1,93.96,Summer
2022-07-28,S002,P0018,Groceries,West,131,38,88,49.56,65.6,5,Snowy,0,61.34,Autumn
2022-07-28,S003,P0005,Groceries,North,164,103,141,114.69,58.2,5,Sunny,1,62.44,Summer
2022-07-28,S003,P0013,Groceries,West,324,230,145,236.82,76.51,10,Rainy,1,79.01,Winter
2022-07-28,S003,P0014,Groceries,East,344,337,189,349.65,65.56,10,Snowy,0,69.81,Autumn
2022-07-28,S003,P0016,Groceries,North,242,215,31,231.72,55.74,5,Sunny,0,55.13,Winter
2022-07-28,S004,P0002,Groceries,West,75,67,103,82.56,42.35,20,Cloudy,1,38.03,Summer
2022-07-28,S004,P0007,Groceries,East,482,143,49,150.6,23.18,10,Sunny,1,26.06,Summer
2022-07-28,S004,P0009,Groceries,East,185,91,164,103.24,13.51,15,Rainy,1,10.0,Winter
2022-07-28,S005,P0009,Groceries,North,159,130,80,132.1,55.25,5,Cloudy,1,52.93,Summer
2022-07-28,S005,P0015,Groceries,South,487,340,172,357.23,86.14,20,Rainy,1,87.32,Spring
2022-07-28,S005,P0016,Groceries,South,352,128,76,142.21,88.44,20,Rainy,1,85.53,Winter
2022-07-28,S005,P0018,Groceries,West,106,42,115,38.86,69.29,15,Snowy,0,65.03,Spring
